                                                                                                18 Apr 2022 10:58:24
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-Jerrico


       Time (UTCG)             x (km)          y (km)         z (km)       vx (km/sec)    vy (km/sec)    vz (km/sec)
25 Sep 2024 05:51:40.000      891.555563     248.345251    -1699.294814       1.251532       0.636899       0.750781
25 Sep 2024 06:23:20.000     1527.966865     776.213180      899.778802      -0.723733      -0.199088       1.403917
25 Sep 2024 06:55:00.000     -866.085668    -234.614607     1718.652720      -1.262800      -0.639636      -0.722330
25 Sep 2024 07:26:40.000    -1551.271668    -783.220708     -858.800102       0.694136       0.184204      -1.418279
25 Sep 2024 07:58:20.000      828.097365     215.650341    -1735.443555       1.280675       0.644857       0.692621
25 Sep 2024 08:30:00.000     1562.448505     785.421855      829.014861      -0.671921      -0.172420       1.433234
25 Sep 2024 09:01:40.000     -803.072354    -202.280280     1753.055582      -1.290620      -0.646957      -0.664225
25 Sep 2024 09:33:20.000    -1584.908115    -791.938047     -787.251031       0.641457       0.157321      -1.445720
25 Sep 2024 10:05:00.000      763.183116     182.593515    -1768.641010       1.307682       0.651678       0.633268
25 Sep 2024 10:36:40.000     1594.328227     793.247089      756.868682      -0.618937      -0.145466       1.460170
25 Sep 2024 11:08:20.000     -738.712047    -169.633755     1784.576410      -1.316319      -0.653151      -0.605007
25 Sep 2024 11:40:00.000    -1615.931691    -799.270892     -714.330414       0.587688       0.130194      -1.470723
25 Sep 2024 12:11:40.000      696.921984     149.236000    -1798.823575       1.332507       0.657352       0.572825
25 Sep 2024 12:43:20.000     1623.545734     799.677783      683.468059      -0.564873      -0.118276       1.484678
25 Sep 2024 13:15:00.000     -673.115244    -136.737268     1813.159883      -1.339849      -0.658211      -0.544781
25 Sep 2024 13:46:40.000    -1644.283598    -805.209315     -640.164159       0.532921       0.102876      -1.493243
25 Sep 2024 14:18:20.000      629.426517     115.641209    -1825.934620       1.355103       0.661872       0.511394
25 Sep 2024 14:50:00.000     1650.045109     804.706605      608.942159      -0.509822      -0.090904       1.506713
25 Sep 2024 15:21:40.000     -606.399068    -103.655810     1838.752770      -1.361166      -0.662131      -0.483655
25 Sep 2024 15:53:20.000    -1669.908057    -809.747229     -564.889036       0.477255       0.075422      -1.513234
25 Sep 2024 16:25:00.000      560.814874      81.874011    -1849.924216       1.375423       0.665230       0.449083
25 Sep 2024 16:56:40.000     1673.774373     808.329932      533.423285      -0.453882      -0.063402       1.526236
25 Sep 2024 17:28:20.000     -538.689105     -70.455701     1861.305318      -1.380229      -0.664911      -0.421746
25 Sep 2024 18:00:00.000    -1692.754096    -812.882953     -488.652353       0.420799       0.047887      -1.530657
25 Sep 2024 18:31:40.000      491.211620      47.998506    -1870.749554       1.393424       0.667424       0.386006
25 Sep 2024 19:03:20.000     1694.686277     810.547646      457.046876      -0.397158      -0.035819       1.543215
25 Sep 2024 19:35:00.000     -470.118378     -37.201558     1880.773987      -1.397006      -0.666555      -0.359175
25 Sep 2024 20:06:40.000    -1712.778038    -814.619198     -411.607675       0.363666       0.020325      -1.545478
25 Sep 2024 20:38:20.000      420.746011      14.074970    -1888.375662       1.409066       0.668452       0.322281
25 Sep 2024 21:10:00.000     1712.740032     811.362573      379.949025      -0.339752      -0.008201       1.557624
25 Sep 2024 21:41:40.000     -400.822637      -3.952605     1897.124396      -1.411471      -0.667067      -0.296060
25 Sep 2024 22:13:20.000    -1729.945417    -814.962174     -333.907274       0.305968      -0.007216      -1.557671
25 Sep 2024 22:45:00.000      349.547800     -19.842725    -1902.775584       1.422314       0.668317       0.258023
25 Sep 2024 23:16:40.000     1727.902993     810.779395      302.262071      -0.281766       0.019414       1.569441
25 Sep 2024 23:48:20.000     -330.933148      29.240039     1910.332960      -1.423603      -0.666457      -0.232514
26 Sep 2024 00:20:00.000    -1744.231453    -813.919947     -255.693896       0.247816      -0.034692      -1.567218
26 Sep 2024 00:51:40.000      277.742000     -53.707779    -1913.929452       1.433144       0.667019       0.193343
26 Sep 2024 01:23:20.000     1740.151244     808.803246      224.110079      -0.223293       0.046992       1.578650
26 Sep 2024 01:55:00.000     -260.569438      62.333645     1920.386218      -1.433389      -0.664730      -0.168638
26 Sep 2024 02:26:40.000    -1755.619593    -811.500447     -177.094972       0.189310      -0.062065      -1.574110
26 Sep 2024 02:58:20.000      205.444756     -87.478514    -1921.822515       1.441537       0.664562       0.128341
26 Sep 2024 03:30:00.000     1749.468409     805.438581      145.606128      -0.164416       0.074502       1.585233
26 Sep 2024 04:01:40.000     -189.835131      95.291197     1927.277672      -1.440822      -0.661892      -0.104522
26 Sep 2024 04:33:20.000    -1764.098363    -807.710001      -98.222439       0.130542      -0.089301      -1.578341
26 Sep 2024 05:05:00.000      132.762494    -121.114077    -1926.443045       1.447475       0.660946       0.063109
26 Sep 2024 05:36:40.000     1755.843160     800.688995       66.852763      -0.105211       0.101912       1.589177
26 Sep 2024 06:08:20.000     -118.818839     128.076540     1931.003209      -1.445897      -0.657949      -0.040245
26 Sep 2024 06:40:00.000    -1769.657766    -802.553198      -19.179071       0.071593      -0.116366      -1.579914
26 Sep 2024 07:11:40.000       59.795181    -154.569250    -1927.781422       1.450943       0.656171      -0.002260
26 Sep 2024 07:43:20.000     1759.266454     794.558083      -12.054567      -0.045748       0.129185       1.590466
26 Sep 2024 08:15:00.000      -47.599843     160.649289     1931.556895      -1.448611      -0.652905       0.024122
26 Sep 2024 08:46:40.000    -1772.286902    -796.034498       59.930783       0.012543      -0.143223      -1.578829
26 Sep 2024 09:18:20.000      -13.357341    -187.790315    -1925.830979       1.451930       0.650242      -0.067673
26 Sep 2024 09:50:00.000     1759.729380     787.050996      -91.022088       0.013900       0.156282       1.589084
26 Sep 2024 10:21:40.000       23.743460     192.961492     1928.928809      -1.448962      -0.646767       0.088503
26 Sep 2024 10:53:20.000    -1771.973859    -788.161032      138.990326      -0.046526      -0.169825      -1.575095
26 Sep 2024 11:25:00.000      -86.588027    -220.713545    -1920.590312       1.450422       0.643166      -0.133028
26 Sep 2024 11:56:40.000     1757.222368     778.176231     -169.951818       0.073661       0.183157       1.585015
26 Sep 2024 12:28:20.000       95.125689     224.957331     1923.105798      -1.446948      -0.639545       0.152817
26 Sep 2024 13:00:00.000    -1768.707928    -778.945454      217.864034      -0.105523      -0.196121      -1.568722
26 Sep 2024 13:31:40.000     -159.776970    -253.266820    -1912.065955       1.446410       0.634955      -0.198213
26 Sep 2024 14:03:20.000     1751.735941     767.947013     -248.736450       0.133450       0.209756       1.578245
26 Sep 2024 14:35:00.000      166.449652     256.575629     1914.074820      -1.442568      -0.631254       0.216970
26 Sep 2024 15:06:40.000    -1762.483080    -768.407545      296.398543      -0.164349      -0.222054      -1.559730
26 Sep 2024 15:38:20.000     -232.789513    -285.373733    -1900.274269       1.439883       0.625627      -0.263101
26 Sep 2024 16:10:00.000     1743.262689     756.381810     -327.256015       0.193174       0.236024       1.568761
26 Sep 2024 16:41:40.000      237.605529     287.753771     1901.827497      -1.435824      -0.621913       0.280861
26 Sep 2024 17:13:20.000    -1753.301160    -756.573853      374.430297      -0.222898      -0.247568      -1.548144
26 Sep 2024 17:45:00.000     -305.478956    -316.958714    -1885.241529       1.430842       0.615203      -0.327555
26 Sep 2024 18:16:40.000     1731.799826     743.503919     -405.376799       0.252723       0.261900       1.556556
26 Sep 2024 18:48:20.000      308.473303     318.431288     1886.364394      -1.426721      -0.611544       0.344386
26 Sep 2024 19:20:00.000    -1741.173593    -743.475594      451.796718      -0.281060      -0.272613      -1.533995
26 Sep 2024 19:51:40.000     -377.692829    -347.951479    -1867.002028       1.419295       0.603711      -0.391434
26 Sep 2024 20:23:20.000     1717.351566     729.340332     -482.952641       0.311979       0.287327       1.541633
26 Sep 2024 20:55:00.000      378.926566     348.551767     1867.697753      -1.415264      -0.600165       0.407438
26 Sep 2024 21:26:40.000    -1726.121159    -729.145801      528.346188      -0.338731      -0.297142      -1.517318
26 Sep 2024 21:58:20.000     -449.280241    -378.289568    -1845.595163       1.405266       0.591179      -0.454597
26 Sep 2024 22:30:00.000     1699.930622     713.920323     -559.828138       0.370817       0.312250       1.524007
26 Sep 2024 23:01:40.000      448.836141     378.062855     1845.852280      -1.401461      -0.587796       0.469908
26 Sep 2024 23:33:20.000    -1708.172433    -713.616942      603.943517      -0.395812      -0.321116      -1.498150
27 Sep 2024 00:05:00.000     -520.098111    -407.918670    -1821.062673       1.388791       0.577640      -0.516915
27 Sep 2024 00:36:40.000     1679.558639     697.274251     -635.843246       0.429109       0.336617       1.503700
27 Sep 2024 01:08:20.000      518.072794     406.915028     1820.864041      -1.385317      -0.574454       0.531689
27 Sep 2024 01:40:00.000    -1687.361733    -696.919758      678.469799      -0.452210      -0.344499      -1.476528
27 Sep 2024 02:11:40.000     -590.014365    -436.791080    -1793.447098       1.369914       0.563126      -0.578272
27 Sep 2024 02:43:20.000     1656.265552     679.432939     -710.838228       0.486730       0.360380       1.480747
27 Sep 2024 03:15:00.000      586.509001     435.060062     1792.778190      -1.366844      -0.560157       0.592673
27 Sep 2024 03:46:40.000    -1663.727437    -679.083466      751.817988      -0.507837      -0.367259      -1.452488
27 Sep 2024 04:18:20.000     -658.907817    -464.863195    -1762.792020       1.348681       0.547671      -0.638565
27 Sep 2024 04:50:00.000     1630.088381     660.427762     -784.658313       0.543562       0.383493       1.455188
27 Sep 2024 05:21:40.000      654.020145     462.449948     1761.646145      -1.346057      -0.544921       0.652752
27 Sep 2024 05:53:20.000    -1637.311034    -660.136906      823.886510      -0.562611      -0.389366      -1.426067
27 Sep 2024 06:25:00.000     -726.665481    -492.092860    -1729.143933       1.325137       0.531305      -0.697697
27 Sep 2024 06:56:40.000     1601.069998     640.291211     -857.156736       0.599491       0.405915       1.427072
27 Sep 2024 07:28:20.000      720.485332     489.036414     1727.523164      -1.322976      -0.528767       0.711818
27 Sep 2024 08:00:00.000    -1608.157002    -640.110088      894.573585      -0.616449      -0.410788      -1.397305
27 Sep 2024 08:31:40.000     -793.179147    -518.437408    -1692.554855       1.299330       0.514059      -0.755570
27 Sep 2024 09:03:20.000     1569.258103     619.057668     -928.195942       0.654414       0.427606       1.396450
27 Sep 2024 09:35:00.000      785.787575     514.770860     1690.466652      -1.297632      -0.511718       0.769767
27 Sep 2024 10:06:40.000    -1576.313293    -619.035698      963.773472      -0.669267      -0.431492      -1.366246
27 Sep 2024 10:38:20.000     -858.342222    -543.852638    -1653.084760       1.271312       0.495966      -0.812089
27 Sep 2024 11:10:00.000     1534.704755     596.764360     -997.646523       0.708230       0.448528       1.363377
27 Sep 2024 11:41:40.000      849.813022     539.604469     1650.535844      -1.270059      -0.493799       0.826498
27 Sep 2024 12:13:20.000    -1541.832235    -596.950373     1031.375032      -0.720985      -0.451446      -1.332940
27 Sep 2024 12:45:00.000     -922.047754    -568.292973    -1610.803045       1.241140       0.477063      -0.867160
27 Sep 2024 13:16:40.000     1497.466526     573.452476    -1065.384722       0.760844       0.468640       1.327909
27 Sep 2024 13:48:20.000      912.449239     563.488512     1607.792939      -1.240293      -0.475041       0.881913
27 Sep 2024 14:20:00.000    -1504.771666    -573.895679     1097.262199      -0.771522      -0.470617      -1.297443
27 Sep 2024 14:51:40.000     -984.187580    -591.712600    -1565.788995       1.208872       0.457388      -0.920692
27 Sep 2024 15:23:20.000     1457.605350     549.168087    -1131.289610       0.812157       0.487900       1.290106
27 Sep 2024 15:55:00.000      973.583192     586.375092     1562.305453      -1.208380      -0.455480       0.935912
27 Sep 2024 16:26:40.000    -1465.196083    -549.918639     1161.315797      -0.820795      -0.488970      -1.259814
27 Sep 2024 16:58:20.000    -1044.652610    -614.067374    -1518.131296       1.174569       0.436986      -0.972593
27 Sep 2024 17:30:00.000     1415.189593     523.962351    -1195.241101       0.862071       0.506266       1.250040
27 Sep 2024 18:01:40.000     1033.099946     608.218381     1514.148806      -1.174368      -0.435157       0.988394
27 Sep 2024 18:33:20.000    -1423.177534    -525.071522     1223.416468      -0.868720      -0.506472      -1.220121
27 Sep 2024 19:05:00.000    -1103.333974    -635.316965    -1467.926822       1.138294       0.415903      -1.022770
27 Sep 2024 19:36:40.000     1370.295027     497.890935    -1257.119048       0.910486       0.523703       1.207791
